~id,~label,name:String
1129,condition,urinary tract infection
1130,condition,pain from arthritis in tailbone
1131,condition,slept late
1132,condition,severe acute respiratory syndrome (sars)
1133,condition,hypersomnia
1134,condition,hypoparathyroidism
1135,condition,intestinal obstruction
1136,condition,lower right abdomnial pin
1137,condition,undiagnosed stomach illness
1138,condition,fibrocystic breasts
1139,condition,chronic idiopathic urticaria 
1140,condition,migr
1141,condition,feet
1142,condition,postnasal drip
1143,condition,difficulty swallowing
1144,condition,acid backup
1145,condition,sinus congestion
1146,condition,eye spot in eyelid
1147,condition,nose bleeds
1148,condition,vision problems
1149,condition,temporomandibular joint disorder
1150,condition,milk protien 
1151,condition,cervical spondylosis
1152,condition,pancreatitis
1153,condition,lipedema
1154,condition,fatique
1155,condition,backache
1156,condition,herniated disc
1157,condition,dizzyness
1158,condition,eosinophilic gastroenteritis
1159,condition,axial spa
1160,condition,bacterial overgrowth
1161,condition,amps
1162,condition,am left face numbness feeling and left eye
1163,condition,fibromyalgia flair up
1164,condition,middle back spasams
1165,condition,dyautonomia
1166,condition,collarbone pain
1167,condition,pain under left arm 
1168,condition,hip impingement
1169,condition,bulging disc
1170,condition,osteochondritis disseans
1171,condition,atypical facial pain
1172,condition,sleep (previous night)
1173,condition,intracranial hypertension
1174,condition,chronic lyme disease
1175,condition,hiatal hernia
1176,condition,other
1177,condition,nightmares
1178,condition,lam
1179,condition,autonomic dysfunction
1180,condition,trouble swallowing 
1181,condition,behcet sindrome
1182,condition,pelvic floor dysfunction
1183,condition,periodic limb movement disorder
1184,condition,ibs d 
1185,condition,ehler-danlos syndrome
1186,condition,chronic mid back pain
1187,condition,motor tics
1188,condition,incontinence 
1189,condition,bags under eyes
1190,condition,mouth pain
1191,condition,lesions
1192,condition,adhd-inattentive type
1193,condition,generalized headache
1194,condition,keratosis pilaris
1195,condition,so 
1196,condition,headache left
1197,condition,hemiplegic migraine
1198,condition,kidney infection
1199,condition,fowlers 
1200,condition,mevalonate kinase deficiency
1201,condition,eye pressure
1202,condition,head pressure 
1203,condition,loss of balance
1204,condition,left ankle pain
1205,condition,malabsorption
1206,condition,weight
1207,condition,aching
1208,condition,bowel issues
1209,condition,skin picking
1210,condition,palpitations
1211,condition,candida
1212,condition,flu like symptoms
1213,condition,hip fracture
1214,condition,dislocation
1215,condition,mals
1216,condition,ehlers danlos syndrome 3
1217,condition,fms
1218,condition,electrolyte imbalance
1219,condition,gastroenteritis
1220,condition,sickness
1221,condition,mind
1222,condition,body
1223,condition,chest tightness
1224,condition,right leg pain
1225,condition,left arm tremor 
1226,condition,intercranial idopathic hypertension
1227,condition,trouble falling asleep
1228,condition,spotting
1229,condition,dermatillomania
1230,condition,intestinal dysmotility
1231,condition,nerve tingling
1232,condition,low fodmaps issues
1233,condition,esophageal spasms
1234,condition,face
1235,condition,back
1236,condition,heart arrhythmias
1237,condition,cronic fatigue
1238,condition,deprimerad
1239,condition,nail fungus
1240,condition,low immune system
1241,condition,inflammatory autoimmune disease 
1242,condition,feverish
1243,condition,cold sores
1244,condition,cold/flu
1245,condition,bloated
1246,condition,steps
1247,condition,ptsd episodes
1248,condition,tremor
1249,condition,postpartum depression
1250,condition,trigeminal autonomic cephalalgia
1251,condition,deep vein thrombosis
1252,condition,swelling - knees
1253,condition,hydrocephalus
1254,condition,moody
1255,condition,right foot pain
1256,condition,uterine cramping
1257,condition,runny nose
1258,condition,lung pain
1259,condition,back muscle
1260,condition,m.e.
1261,condition,"lateral epicondylitis, right"
1262,condition,muscles pain
1263,condition,right side neck pain
1264,condition,shoulder blade pain
1265,condition,sleep terrors (night terrors)
1266,condition,chest congestion
1267,condition,systemic scleroderma
1268,condition,lethargic
1269,condition,peptic ulcer
1270,condition,spondyloarthropathy
1271,condition,multiple chemical sensitivities
1272,condition,sinus pressure
1273,condition,butt pain
1274,condition,nutcracker syndrome
1275,condition,burning
1276,condition,depressed mood
1277,condition,addison's disease
1278,condition,anti nmda receptor encephalitis
1279,condition,bradycardia
1280,condition,groin pain
1281,condition,ibd
1282,condition,postural othostatic tachycardia syndrome
1283,condition,fibromy
1284,condition,nephrocalcinosis
1285,condition,sleep quality
1286,condition,sjögren's syndrome
1287,condition,sleep disturbance
1288,condition,ehlers danlos syndrome: type 3
1289,condition,orthostatic intolerance
1290,condition,pseudo obstruction
1291,condition,psychosis
1292,condition,hyperparathyroidism
1293,condition,bipolar 2 depression
1294,condition,bipolar 2 hypomania
1295,condition,morning joint stiffness
1296,condition,morning muscle pain & stiffness
1297,condition,mixed episode symptoms 
1298,condition,forgetfulness
1299,condition,undiagnosed pain issues
1300,condition,undiagnosed stomach issues
1301,condition,cervical herniated disc
1302,condition,migraine associated vertigo
1303,condition,knee pain left
1304,condition,"fibromyalgia, chronic fatigue syndrome, ibs, anxiety, ptsd"
1305,condition,stiffness
1306,condition,diabetic gastroparesis
1307,condition,aortic stenosis
1308,condition,legs swelling
1309,condition,hormone imbalance
1310,condition,asthma attack
1311,condition,left elbow pain
1312,condition,esophageal thrush
1313,condition,eustachian tube dysfunction
1314,condition,arthralgia
1315,condition,indeterminate colitis
1316,condition,colectomy
1317,condition,eye twitching
1318,condition,dysthymia
1319,condition,hashimoto 
1320,condition,spasms
1321,condition,dysphagia
1322,condition,hormone inbalance
1323,condition,lymphedema
1324,condition,medium
1325,condition,si joint dysfunction
1326,condition,hearing loss
1327,condition,panic
1328,condition,colitis
1329,condition,nonallergic rhinitis
1330,condition,lower stomach pain
1331,condition,angiodema and urticaria
1332,condition,functional dyspepsia
1333,condition,short bowel syndrome
1334,condition,ache  
1335,condition,migrains
1336,condition,sensitivity to cold
1337,condition,jaundice
1338,condition,li-fraumeni syndrome 
1339,condition,ehlers
1340,condition,mouth cancer
1341,condition,very
1342,condition,wrist pain right
1343,condition,lethargy
1344,condition,itchy face
1345,condition,erythromelalgia
1346,condition,scalloped tongue
1347,condition,shortness of breathe
1348,condition,tract
1349,condition,general inflammation
1350,condition,eye ache
1351,condition,cci
1352,condition,head pressure at night
1353,condition,tetralogy of fallot
1354,condition,flatulence
1355,condition,vaginal pain
1356,condition,self-injury/cutting
1357,condition,bruising
1358,condition,pulmonary hypertension
1359,condition,tar syndrome
1360,condition,genital warts
1361,condition,vulvar vestibulitis
1362,condition,neck ache
1363,condition,concentration
1364,condition,bulimia nervosa
1365,condition,epigastric pain
1366,condition,how much did i eat 24h before working out 
1367,condition,nonulcer stomach pain
1368,condition,me cfs
1369,condition,glossopharyngeal neuralgia 
1370,condition,patellofemoral arthritis
1371,condition,weight loss
1372,condition,muscle weakness in right arm
1373,condition,left hand ring finger not flexable
1374,condition,healing of surgical wounds
1375,condition,planned weight loss
1376,condition,heel pain at night
1377,condition,bone spur
1378,condition,cushings disease
1379,condition,pleurisy
1380,condition,sick sinus syndrome
1381,condition,fibromyalgia - day
1382,condition,fibromyalgia - morning
1383,condition,hip labral tear
1384,condition,hip bursitis
1385,condition,night time urination
1386,condition,stomacache
1387,condition,tosse
1388,condition,systematic lupus
1389,condition,cracked rib
1390,condition,idiopathic thrombocytopenic purpura (itp)
1391,condition,racing thoughts
1392,condition,vocal tics
1393,condition,urinary discomfort
1394,condition,stress incontinence
1395,condition,random numb tingling in arms
1396,condition,rib pain
1397,condition,benign paroxysmal positional vertigo (bppv)
1398,condition,excema
1399,condition,chondromalacia patella
1400,condition,cistitis
1401,condition,memory problems
1402,condition,sensory overload
1403,condition,overall swollen feeling
1404,condition,skin pain
1405,condition,woke in pain
1406,condition,cranky
1407,condition,pelvic inflammatory disease (pid)
1408,condition,mild cognitive impairment (mci)
1409,condition,mctd
1410,condition,burning skin
1411,condition,acromegaly
1412,condition,ehl
1413,condition,outer knee pain
1414,condition,morning cough
1415,condition,cataplexy
1416,condition,mysterious condition
1417,condition,hip/back/leg pain
1418,condition,sacroiliitis
1419,condition,itchy arms
1420,condition,unkonzentriert während arbeit
1421,condition,bursitis
1422,condition,gut dismotility
1423,condition,seizure disorder
1424,condition,lonely 
1425,condition,head pains
1426,condition,atrial fibrillation
1427,condition,heart blip
1428,condition,week of cycle
1429,condition,bipolar type 1
1430,condition,psychogenic non-epileptic seizure (pnes)
1431,condition,chronic inflammation
1432,condition,osteochondromatosis
1433,condition,backpain
1434,condition,bad headache
1435,condition,achiness
1436,condition,anorgasmia
1437,condition,achy joints 
1438,condition,aquagenic urticaria
1439,condition,occi
1440,condition,widespread pain
1441,condition,systemic yeast
1442,condition,diarrhoea
1443,condition,polycystic ovarian syndrome
1444,condition,autoimmune autonomic neuropathy
1445,condition,stiff
1446,condition,neurogenic bladder
1447,condition,autoimmune thyroiditis
1448,condition,bruxism (teeth grinding)
1449,condition,small fiber peripheral neuropathy
1450,condition,tachycardia while sleeping
1451,condition,peripheral polyneuropathy
1452,condition,anxiety/depression
1453,condition,left foot pain
1454,condition,adrenaline surge
1455,condition,hyper pots
1456,condition,breast tenderness
1457,condition,executive dysfunction
1458,condition,night mares
1459,condition,stomach problem
1460,condition,brain multitask
1461,condition,disassociation
1462,condition,hot 
1463,condition,right side stomach pain
1464,condition,dog allegy
1465,condition,overall mood
1466,condition,sharp pain left top head
1467,condition,week burning muscle top front legs
1468,condition,out of breath 
1469,condition,vestibular neuritis
1470,condition,ibs-d
1471,condition,throbbing
