~id,~label,name:String,dosage:String
13856,treatment,topamax,"{'200.0 mg': 7, '75 mg': 1, '1 x 50mg': 12, '1 x 2 x 50 mg': 64}"
13857,treatment,cocodamol,"{'1 x 30/500': 503, '3': 1, '1': 1, '30/500mg x2': 10, '2': 1, '6.0 unit': 1, '2 x 4.0 unit': 2, '4.0 hours': 2, '2 x 30/500': 1}"
13858,treatment,ibuprofen,"{'2x 400mg': 1, '200mg x2': 498, '2x500': 1, '500 mg': 3, '2 x 200.0 mg': 30, '3 x 300 mg': 10, '1 x 400mg': 10, '600.0 mg': 26, '2 x 200mg': 22, '1 pill x4': 1, '1-3x 500mg': 1, '1 pill x2': 8, '1 x 200mg': 38, '600mg': 2, '800mg': 10, '600 mg': 6, '1 x 600mg': 2, '2': 1, '1 x 800mg': 6, '200 mg': 15, '200.0 mg': 1, '1 × 800mg': 2, '2 x 200': 1, '2.0 pill': 305, '8 Pills': 1, '4 pills': 56, '600 q 4hrs prn': 1, '2xdaily': 1, '1000 mg': 2, '1 x 400 mg': 56, '2 x 400 mg': 1, '2 x 800.0 mg': 5, '3 tablets': 2, '2x400mg': 3, '1 dose': 19, '400 mg ': 108, '2 pills': 8, '1200mg': 1, '6.0 pill': 5, '1200': 1, '2 tablets': 30, '1x800mg': 1, '400 mg': 1, '400 mg x 2': 1, '800.0 mg': 3, '100': 1, '1x800mg/2times': 3, '400mg': 1, '2 pill x 2': 1, '4.0 pill': 1, '4 x 200 mg': 1}"
13859,treatment,ibuprofen,"{'200mg x2': 59, '800mg': 29, '1 pill x3': 2, '1 pill ': 6, '4 x 600mg': 4, '1 x 400mg': 5, '6x200mg': 32, '2x600mg': 23, '2x400': 11, '2400 mg': 2, '4x600mg': 21, '1 x 600mg': 14, '1 × 800mg': 5, '3-800mg': 5, '3x 400mg': 4, '1 x 400 mg': 8, '1 x 200mg': 22, '3': 1, '2 x 400 mg': 2, '600 mg': 2, '200.0 mg': 8, '2 every 6 hours': 1, '1 dose': 1, '2.0 pill': 5, '3x': 1, '2 doses': 72, '3 doses': 3, '1 pill x2': 23, '800.0 mg': 6, '975mg': 1, '1 x 800mg': 4, '400.0 mg': 4, '2 x 200mg': 3, '4x 200mg': 17, '200mg': 2, '3 x 400mg': 2, '2 x 400mg': 18, '1 pill x4': 1, '8 x 200mg': 2, '4 x 500mg': 1, '2 x 200 mg': 26, '6 x 200mg': 1, '2 x 200.0 mg': 4, '2 x 400.0 mg': 1, '3 x 200 mg': 3, '800 mg': 6, '4 x 200.0 mg': 5, '2x 200mg': 2, '3 pills x 2': 28, 'twice': 1, '2': 6, '2 ': 39, '2 pill x 2': 1, '3 x 600mg': 1, '4 x 200 mg': 8, '1x800mg': 3, '500 mg': 1, '3x 200mg': 2, '1x800mg/2times': 2, '800mg x2': 4, '2 x 800.0 mg': 5, '1000mg': 1, '1x400mg': 1, '600.0 mg': 6}"
13860,treatment,cocodamol,"{'1 x 30/500': 65, '2 x 15/500mg': 1, '2 x 30/500mg': 1, '2 x 8/500': 3, '2 x 4.0 unit': 2, '2': 1, '2 x 30/500': 2, '4 x 2 x 300/50': 30, '3 x 2 x 500/30': 1, '2 x 2 x 30/500mg': 11}"
13861,treatment,cocodamol,{'1 x 30/500': 1}
13862,treatment,aleve,"{'2': 173, '2@6am': 3, '2@645': 1, '2 pills x 2': 2}"
13863,treatment,nuvigil,"{'1 x 150 mg': 47, '375 mg': 3, '175.0 mg': 2, '250 mg 150 mg': 1, '1 x 250 mg': 1, '125': 4, '125mg': 1}"
13864,treatment,sertraline,{'200 mg': 128}
13865,treatment,aleve,{'2': 4}
13866,treatment,nuvigil,{'1 x 150 mg': 1}
13867,treatment,sertraline,{'200 mg': 4}
13868,treatment,sertraline,"{'200 mg': 4, '2 x 100mg': 3, '100.0 mg': 1}"
13869,treatment,aleve,"{'2': 1, '2 pills': 1, '2 pills ': 7, '1 x 440mg': 2}"
13870,treatment,sertraline,"{'200 mg': 1, '1 x 100mg': 10, '150.0 mg': 1, '100.0 mg': 1}"
13871,treatment,provigil,"{'200 mg': 1, '1 x 200mg': 8, '300mg': 5, '2x100mg': 5, '2 x 200mg': 1}"
13872,treatment,electrolytes,"{'2': 48, '1x': 13, '1 tablet': 8, '1 sachet': 1}"
13873,treatment,electrolytes,"{'2': 1, '1x': 1}"
13874,treatment,electrolytes,{'2': 1}
13875,treatment,atenolol,{'25mg': 9}
13876,treatment,prozac,{'40.0 mg': 9}
13877,treatment,vyvanse,"{'50.0 mg': 9, '1 x 60mg': 3, '1 x 50mg': 19, '1 x 40mg': 1, '15mg': 1, '1 x 20 mg': 2}"
13878,treatment,wellbutrin,"{'100 mg': 9, '300 mg': 1}"
13879,treatment,low dose naltrexone,"{'4.5 mg': 102, '3.0 mg': 1, '0.5 mg': 7, '1mg': 2}"
13880,treatment,liothyronine,"{'35 mcg': 5, '1 x 5mcg': 2, '3 x 5mcg': 1, '2 tablets 2x ': 2, '30.0 mcg': 2, '20.0 mcg': 18, '25mcg x2': 2, '5 mcg': 2}"
13881,treatment,amitriptyline,{'1 x 25mg': 1}
13882,treatment,bee pollen,{'1 tsp': 1}
13883,treatment,maca,"{'1 tsp': 1, '1 capsule': 4}"
13884,treatment,adderall,"{'1 x 10mg': 1, '2 x 15mg': 1}"
13885,treatment,adderall,"{'1 x 10mg': 1, '2 x 10.0 mg': 1}"
13886,treatment,adderall,{'1 x 10mg': 1}
13887,treatment,clonazepam,"{'.5mg': 1, '0.5 mg': 15}"
13888,treatment,duloxetine,{'1 x 60mg': 2}
13889,treatment,clonazepam,{'.5mg': 2}
13890,treatment,psyllium husk,{'4': 1}
13891,treatment,hydroxychloroquine,"{'1 x 200 mg': 18, '2 x 200.0 mg': 26, '2 tabs': 1}"
13892,treatment,birth control,{'1 pill ': 6}
13893,treatment,cipralex,{'20mg': 2}
13894,treatment,rizatriptan,"{'1': 129, '2 doses': 5, '10.0 mg': 19}"
13895,treatment,codeine,"{'3': 1, '2x30mg every 4 hrs': 5, '3 x 60mg': 4, '1 pill ': 2, '1 x 30mg': 309, '2 x 15 mg': 9, '2 x 15mg': 2, '2': 10, '30mg x4': 3, '2 x 30mg': 57, '9.6mg': 136, '1 x 30mg every 4hrs': 31, '1 x 15mg': 65, '120.0 mg': 13, '90.0 mg': 13, '1 pill': 25, '8 x 60mg': 1, '2x 30mg': 1, '60mg': 2, '2 x 30mg x 4 daily': 1, '1 dose': 1, '6 x 60mg': 2, '30.0 mg': 2}"
13896,treatment,buscopan,"{'10.0 mg': 1, '4x20mg': 37, '1 dose': 58, '1 x 10mg': 14, '3 tablets aday ': 4, '8.0 tablet': 11, '5 x 10 mg': 1, '20 mg ': 11, '3 x 10mg': 5, '2 x 10mg': 21, '4 x 10mg': 15, '2 x 10 mg': 2, '1000mg Paracetamol': 17, '500mg Paracetamol': 78, '2000mg Paracetamol': 1, 'when required': 2, '3 tablets': 2, '1 dose ': 1, '2 tablets': 13, '4 tablets': 1}"
13897,treatment,hydromorphone,"{'4x1 mg': 1, '3 mg': 2, '4mg': 1, '2mg': 96, '3 x 4 mg': 1, '15 mg': 42, '3 x 2 mg- as needed': 2}"
13898,treatment,pantoprazole,"{'1 x 40mg': 93, '2 40mg tablets 1x daily': 89, '0': 1, '1': 1, '40.0 mg': 4, '40mg': 7}"
13899,treatment,rizatriptan,{'1': 2}
13900,treatment,lorazepam,"{'0.5 mg x 4': 1, '1 mg, 3x daily': 1, '2 x 1mg': 3, '.5mg': 3, '1 mg': 51, '0.5': 3, '0.5 mg': 1, '4 mg': 1}"
13901,treatment,allegra,"{'180 mg': 1, '1.0 pill': 1}"
13902,treatment,advair,{'250/50': 9}
13903,treatment,allegra,"{'180 mg': 10, '1 tablet': 154, '90': 1}"
13904,treatment,cbd,"{'500 mg': 9, '10mg': 89, '40 mg': 1, '10': 1, '6': 20, '25mg': 3}"
13905,treatment,meloxicam,"{'15.0 mg': 71, '15mg/Day': 1, '7.5mg': 5, '1 x 7.5 mg': 9}"
13906,treatment,methotrexate,"{'2.5 x 4 once a week': 1, '20mg by injection': 67, '10mg': 20, '20 mg 1x wk': 1, '20 mg': 49, '8 pills': 16, '2.5 mg': 7, '30mg': 1, '10mg once weekly ': 4, '4': 2, '10 mg': 6, '20mg once weekly': 19, '6 x 2.5mg': 1, '2.5 x 4': 4, '12.5mg': 20, '12.5mg/.5ml injection': 36, '15 1 x week': 4, '6 tablets': 1, '1mL (25 mg) weekly': 3, '1 x 3xweekly': 2, '15mg': 14, '15mg once a week': 1, '1ml': 1, '1mg weekly': 2, '6 pills': 2, 'No dose': 1, '12.5': 1, '2 weekly': 6}"
13907,treatment,vitamin d3,"{'1 x 2000 IU': 1, '4000 IU AM': 1, '1 X 5000 IU': 3, '2500 IU': 24, '2 x 1000 IU': 2, '1 x 1000U': 13, '1 pill ': 47, '2000 units': 71}"
13908,treatment,ibuprofen,"{'1 pill x4': 1, '2 x 200 mg': 75, '4 x 200 mg': 13, '1 x 400mg': 1, '1 x 800mg': 5, '1200 mg': 1, '1x 400mg': 47, '1 pill x3': 8, '1 pill x2': 75, '1 x 400 mg': 5, '400mg 4x a day': 1, '2 pills': 1, '400 mg': 2, '2 doses': 1, '3 x 200 mg': 1, '2x 400mg': 1, '1 tablet': 1, '12 x 200mg': 1, '500mg': 1, '4 x 200mg': 22, '1 x 200mg': 1, '2 x 800mg': 3, '3x 200mg': 10, '2 x 2.0 pill': 26, '6 x 200mg': 11, '2 x 200mg': 34, '8 x 200mg': 1, '6.0 pill': 1, '600 mg': 1, '600.0 mg': 4, '1 pill ': 1, '400 mg ': 1, '200 mg': 177, '2 × 200mg': 1, '2 x 200.0 mg': 2, '400mg': 1, '5 x 200.0 mg': 1, '2 pill x 2': 4, '1 X 800mg BID': 1}"
13909,treatment,prozac,"{'1 pill': 1, '20mg': 1, '20.0 mg': 13, '10 mg ': 1, '10 mg AM': 54, '40.0 mg': 1, '1 pill ': 1, '10.0 mg': 3, '2 x 20mg': 3}"
13910,treatment,anti nausea ,{'50 mg': 1}
13911,treatment,vitamin d,"{'1 x 5000iu': 1, '400mg': 1, '1 capsule': 63, '1 x 1000 IU': 61, '.25': 1, '4000 IU': 6, '2': 1, '1000 IU': 1, '50000.0 iu': 1, '5000 IU': 2, '2000 IU': 1, '50000.0 IU': 1, '2000 units ': 2, '1.0 pill': 1, '2000 mg': 148, '1000 mg ': 5}"
13912,treatment,vitamin d,"{'1 x 5000iu': 1, '2000.0 u': 3, '5000.0 IU': 1}"
13913,treatment,exercise,{'.5 hour cardio': 1}
13914,treatment,keppra,{'2 x 250mg': 1}
13915,treatment,keppra,{'2 x 250mg': 2}
13916,treatment,lyrica,"{'100 mg': 4, '3x150': 2, '2  x 50mg': 43, '2 x 75mg': 23, '2 x 75': 10, '1 × 75mg': 28, '2x 150 mg': 10, '1 x 50 mg': 8, '2 x 75.0 mg': 80, '75.0 mg': 56, '2 x 150.0 mg': 14, '50 mg': 22, '2 x 150 mg': 1, '450 mg': 2, '2 x 150mg HS': 2, ' 3 x 150mg HS': 6, '375mg': 3, '1 morning/ 1 night': 27, '2 x 150mg': 18, '3 x 75 mg': 90, '150 mg': 21, '4 x 150mg': 2, '200mg 3 x daily': 8, '125.0 mg': 2, '300 mg': 4, '600 mg': 2, '200 mg': 128, '150.0 mg': 5, '1 x 150 mg': 63, '3 x 100 mg': 34, '100 mg 3x ': 1, '100x4': 1, '3x100': 3, '4x100': 66, '75mg morning': 1, '150mg x 2': 3, '75mg': 1, '100mg tid': 2, '3x200mg': 52, '4 x 75mg': 1, '2x150 mg': 8, '2 x 50 mg': 13, '1 x 30mg': 1, '3 x 150': 1, 'no dose': 1, '1x75mg': 3, '100.0 mg': 33, '2x 200mg': 2, '3 x 50mg': 16, '1x150 & 1x125': 1, '100 mg b.i.d.': 1, '150mg bid': 2, '150 mg bid': 1, '150mg three times daily': 1, '4x 75 mg': 1, '2x 75 mg': 1, '100mg 2x daily': 13, '2 x 75 mg': 348, '75.0 ': 3, '1 morning/2 night': 2, '2 x 25 mg': 2, '225 x 2': 1, '2 x 100.0 mg': 15, '250 mg': 42, '350 mg': 1, '175 mg': 2, '50mg am': 14, '50mg am 75mg pm': 1, '2X 73': 1, '2 x 100mg': 9, '1x75': 3, '2x75': 22, '1x225mg': 6, '1x 75 mg': 6, '6 x 75 mg': 1, '2x150mg and 1x100mg': 65, '3x day': 7, 'increased 100 today': 1}"
13917,treatment,nexium,"{'40mg': 2, '1 x 40mg': 59, '1 x 20mg': 31, '40.0mg': 14, '1 x 40m': 26, '2 x 40.0 mg': 5, '40 mg x 2': 6, '20 MG ': 1, '2 x 20mg': 1}"
13918,treatment,plaquenil,"{'2 x 200mg': 1, '200mg': 1, '1 x 200 mg': 17, '2x 200 mg': 41, '400 mg': 1, '2 x 200 mg': 37, '1 pill of 2': 1, '2 x 200.0 mg': 28, '1 200mg x 2': 56, '200.0 mg': 2, '2 x 1 tablet 200 mg': 2, '1 tab': 28, '1 x 300mg': 3, '1 dose': 22, '2 doses': 4, '2': 1, '400.0 mg': 1, '2 tablets': 1, '200 mg': 1, '100mg': 1, '1mg': 3}"
13919,treatment,tramadol,"{'2 x 200mg': 2, '1 x 50mg twice 2 x 50mg at bed time': 32, '50mg 3× a Day': 1, '100.0 mg': 12, '4 x 50.0mg': 49, '2 x 50 mg': 10, '6 x 50 mg': 25, '8 x 50mg': 8, '2 2x50mg': 7, '2 x 50 mg 4-6': 3, '50.0 mg': 72, '2x 50mg 3 times a day': 30, '2 pills twice': 2, '2 pills': 7, '250.0 mg': 3, '1 × 50mg': 14, '2x100mg': 6, '150': 28, '8 tablets': 2, '2 x 100.0 mg': 7, '100mg ': 3, '37.5mg x 4': 8, '1 x 50mg': 62, '3 x 50mg': 27, '100 mg': 35, '2 x 50mg four times a day': 4, '2x 50mg': 3, '2 x 50.0 mg': 112, '50mg': 63, '2 x 50 mg TID': 1, '2 x 150mg': 1, '50mg twice': 20, '50mg x2': 19, '25 mg': 83, '1x50': 1, '50mg.  Take 1-2 tabs by mouth twice a day if needed severe pain': 8, '100mg': 3, '1x 50mg': 2, '1': 5, '2 tab': 1, '3': 10, '1 ': 1, '2': 7, '4': 3, '1x100': 4, '2x100': 6, '1,75': 6, '2,5': 2, '1,5': 4, '3,5x100': 1, '1,4': 2, '1,25': 1, '.1': 1, '100x1': 37, '100x2': 2, '1 x 50mg twice': 10, '2 tablets ': 1, '1 tablet': 28, '50mg x 2': 1, '1x100mg': 1, '1X 50MG 3X Day': 42, '2 x 50mg twice a day': 4, '325 mg': 1, '50mg x 3 thoughout day': 1, '5 x 37.5': 1, '150 mg': 37, '2 x 50mg ': 2, '250mg': 5, '100g BD': 8, '2 x 50mg': 4, '50 mg qam 100 mg hs': 1, '50mg TID': 10, '50 mg tid': 1, '2 x 25 mg': 1, 'x3 doses': 1, '3x50mg': 11, '37.5mg x8 daily': 16, '4 x 50mg': 8, '1 x 150mg': 17, '200': 1, '2x 2x50mg': 6, '2x50': 1, '2x50mg': 25, '1x4': 1, '50mg 4× daily': 1, '2x 60mg upto 4 times daily': 1, '1 x 50mg every 6 hours': 17, '100': 1, '50 mg morni': 11, '2 x 100 mg': 1, '3x100mg': 4, '3 x 350': 2, '50mg x 1': 4, '4 tablets': 3, '1 tab twice a day': 2, '5 x 50mg': 7, '300mg': 1, '100mg x 4': 1, '50mg Up To 8 A Day ': 2, '2 × 50mg': 10, '4 × 50mg': 1, '1 x 100mg': 1, '2 x ': 1, '50mg up to 3/day': 1, '50mg, 0.5 x 2': 4}"
13920,treatment,panadol osteo,"{'2 x 665mg': 4, '2 x 3 times': 36, '2 x 2 day': 22, '2 x 2 daily': 11}"
13921,treatment,endep,"{'50mg': 2, '50': 58, '100mg': 2, '10mg': 13, '25mg': 164, '22.5 mg': 6, '17.5 mg': 1, '35mg': 83, '2 x 10mg': 1, '5mg': 6}"
13922,treatment,lyrica,"{'100 mg': 4, '3 x 75 mg': 8, '2x 200mg': 1, '1 × 75mg': 3, '50mg TID': 1}"
13923,treatment,nexium,"{'40mg': 4, '1 tablet': 1, '1 x 40m': 1, '1 x 20mg': 1}"
13924,treatment,plaquenil,"{'2 x 200mg': 23, '2 tablets': 34, '2 x 200.0 mg': 90, '400 mg ': 2, '2x 200 mg': 5, '200mg': 3, '1 twice a day': 117, '1 × 200 mgs': 4, '200 x2': 1, '300 mg': 54, '1 tab': 22, '2x 100mgs': 1, '2 x 200 mg': 228, '400 mg': 59, '200 mg': 8, '2x200 mg': 3, '1 1/2 tablets': 62, '3x200mg': 1, '2x 100mg': 1, '200 mg x 2': 7, '400.0 mg': 6, '1 dose': 30, '1 x 200 mg': 39, '1 x 60mg': 2, '2 200mg': 127, '2 pills': 1, '1 200mg x 2': 2, '1x 200 mg': 20, '1 pill of 2': 2, '4x 200mg': 1, '200.0 mg': 47}"
13925,treatment,tramadol,"{'2 x 200mg': 4, '1 x 50mg twice': 5, '0010': 1, '2 x 100 mg': 7, '2x 100mg': 76, '1.5 100mg': 9, '2 x 100mg': 1, '2x100mg': 1, '1x100': 1, '1x 50mg': 1, '1x50': 2, '1 x 50mg': 1}"
13926,treatment,panadol osteo,{'2 x 665mg': 4}
13927,treatment,endep,{'50mg': 8}
13928,treatment,medications,{'100mg': 4}
13929,treatment,sleep,"{'extra': 1, 'morning nap': 1, '7.0 hours': 5, '8 hours': 25, '9 hours': 48, '8.5 hours': 8, '2 hours ': 2, '12 hours': 5, '7 hours': 9, '6 hours ': 18, '5 hours': 5, '1 hour': 1, '4 hours': 2, '3 hours ': 1, '8.0 U': 1, '7.0 hrs': 1, '10 hrs': 1, '9.5 hours': 1, '7.75 hours': 1, '8.0 hr': 1}"
13930,treatment,medication,"{'100mg': 1, '100.0 mg': 1, '0.5 capsule': 2}"
13931,treatment,exercise--walking,{'1 hour': 1}
13932,treatment,exercise--walking,"{'1 hour': 5, '7 miles': 1}"
13933,treatment,citalopram,"{'1 x 20mg': 49, '25mg': 14, '1 x 30mg': 21, '1 x 40mg': 1, '2 x 20.0 mg': 4, '1x10mg': 2, '1 x 20 mg hver morgen': 1}"
13934,treatment,light exercise,{'light stretching': 1}
13935,treatment,sleep,{' small nap': 1}
13936,treatment,caffeine,{'1 cup coffee': 2}
13937,treatment,medical marijuana,{'2 small bowls am': 2}
13938,treatment,budesonide,"{'3.0 mg': 15, '3mg 3x/day': 17, '2x 3.0 mg': 2, '3': 3}"
13939,treatment,cimzia,{'200mg': 4}
13940,treatment,nexium,"{'2 x 20mg': 4, '1 x 20mg': 14}"
13941,treatment,pentasa,"{'3g': 4, '3x500mg': 1, '8 x 500mg': 3, '4mg': 24, '4': 7, '2g': 2, '2 x 500mg': 41, '2 x 2.0 g': 42, '1 sachet': 4, '1 x 500mg': 1, '4 g': 1}"
13942,treatment,cimzia,{'200mg': 1}
13943,treatment,budesonide,{'3.0 mg': 1}
13944,treatment,nexium,{'2 x 20mg': 1}
13945,treatment,pentasa,{'3g': 1}
13946,treatment,zofran,"{'1 tablet': 2, '4mg': 4, '2 tablets': 1, '8.0 mg': 258, '2 x 8.0 mg': 3, '2 x 4.0 mg': 1, '1 x 4mg': 1, '1 x 8 mg': 13}"
13947,treatment,heat packs,{'At night': 1}
13948,treatment,hyoscyamine,"{'.125': 7, '. 250mg': 1}"
13949,treatment,zofran,"{'1 tablet': 7, '10mg': 8, '1x 4mg ': 1}"
13950,treatment,heat packs,{'At night': 4}
13951,treatment,reglan,"{'10 mg': 3, '1 pill ': 8}"
13952,treatment,acetaminophen,{'1 500mg twice daiy': 1}
13953,treatment,benadryl,{'.25 x 1': 1}
13954,treatment,cyclobenzaprine,{'1 x 5 mg': 1}
13955,treatment,dicyclomine,{'1 pill ': 1}
13956,treatment,erythromycin,{'2 x 125mg': 1}
13957,treatment,ferrous sulfate,{'2 x 325mg': 1}
13958,treatment,lyrica,"{'1 150 capsule every 8 hrs': 1, '3x150': 1}"
13959,treatment,naproxen,"{'1 220mg 3x a day': 1, '1 x 500 mg': 1}"
13960,treatment,zofran,{'1 x 4mg': 1}
13961,treatment,allegra,{'180mg': 1}
13962,treatment,lyrica,"{'1 150 capsule every 8 hrs': 1, '2 x 75 mg': 1}"
13963,treatment,naproxen,{'1 220mg 3x a day': 1}
13964,treatment,famotidine,{'2 × 20mg': 1}
13965,treatment,fexofenadine,{'2 x 180 twice a day': 1}
13966,treatment,fluticasone,{'1 spray in each nostril twice per day': 1}
13967,treatment,lyrica,{'1 150 capsule every 8 hrs': 1}
13968,treatment,methocarbamol,{'1 x 500 x3 daily': 1}
13969,treatment,turmeric,{'1 ': 1}
13970,treatment,probiotic,{'1 ': 1}
13971,treatment,hemp oil,{'1 ': 1}
13972,treatment,paroxetine,"{'3 tablets': 2, '60 mg': 11, '20mg': 4, '1x 30mg': 1, '1 x 50mg': 3, '1 x 30mg ': 2}"
13973,treatment,paracetamol,"{'2 tablets': 53, '2 500mg 4 times daily': 5, '1 x 2 pills': 116, '(2 caps) x 2': 75, '1 x 500 mg': 33, '1000.0 mg': 3, 'x three': 1, '8x500mg': 2, '1 pill x 2': 3, '2 every 4 hours ': 30, '1 gram': 88, '2000mg': 1, '2x 665mg': 1, '1 x 2 ': 4, '6 tablets': 3, '2 pills': 13, '2': 30, '1.0 tablet': 1, '2x 500mg': 265, '2 x 500mg': 192, '1 ': 7, '1': 14, '2capsx1': 1, '1x 1000 mg': 5, '6x500mg': 15, '1 x 500mg': 8, '4 x 500mg': 51, '2 x 250mg': 1, '4x 500mg ': 27, '(2 caps) x 4': 12, '1 pill x2': 25, '1 dose': 12, '1000mg up to 4x daily': 59, '2 x 500mg x2': 1, '1000mg': 36, '1 pill': 2, '3': 1, '2 x 500mg x4': 2, '4.0 g': 1, '2 dose': 23, '3 doses': 4, '500mg 2 4x daily': 5, '3x1000': 1, '2 x 4': 2, '1 pill ': 25, '4 x 1000mg': 2, '1 dose ': 5, '2 doses': 2, '2x 500mg twice daily': 1, '2 ': 1, '8 per day': 2, '2 caps ×3': 2, '2 tablets ×1': 3, '2 tablets ×3': 1, '(2 caps) ×3': 4, '6 x 500mg': 1, '2 pills x 3': 4, '2 x 2 pills': 4, '2 pills x 2': 4, '2 pills x 4': 2, '2x2': 2, '2 x 2.0 pill': 2, '4000mg A Day ': 2, '2x500mg': 39, '4 pills': 9, '2 every 6 hours': 87, '1 500g': 1, '2 gram': 1, '3 x 2.0 pill': 1, '4.0 pill': 1}"
13974,treatment,paroxetine,{'3 tablets': 3}
13975,treatment,paracetamol,"{'2 tablets': 3, '2x 500mg': 1}"
13976,treatment,fish oil,"{'3 softgels': 1, '1000.0 mg': 1, '1 capsule': 1}"
13977,treatment,vitamin b6,{'1 tablet': 1}
13978,treatment,exercise--walking,"{'15 mins': 1, 'shopping': 1}"
13979,treatment,vitamin d3,"{'1 X 5000 IU': 1, '1 x 50mcg(2000IU) x AM': 20, '10000.0 IU': 1, '1 x 2000 IU': 1, '1 capsule': 2}"
13980,treatment,fish oil,{'3 softgels': 1}
13981,treatment,exercise--walking,{'15 mins': 1}
13982,treatment,vitamin d3,"{'1 X 5000 IU': 1, '2 gummies': 11, '1x400IU': 22, '1000.0 IU': 14, '1 x 50,000 IU': 34, '1000 IU': 1, '1,000 IU': 3, '5000 IU': 2, '5000.0 IU': 2, '1@ 5000iu': 2}"
13983,treatment,lyrica,"{'1 x 50 mg': 2, '1 morning/ 1 night': 16}"
13984,treatment,butalbital,"{'1/2': 8, '1': 2, '2': 7}"
13985,treatment,flector,{'1 patch': 17}
13986,treatment,cipralex,"{'10mg': 2, '20mg': 1}"
13987,treatment,birth control pill,"{'1 pill ': 26, '1 Pill': 1, '.15': 6}"
13988,treatment,paralgin forte,{'2 tablets ': 2}
13989,treatment,cyclobenzaprine,"{'10 mg at night': 43, '1': 16, '2 x 5mg': 5, '1 x 5mg': 2, '1 x 5 mg': 8, '1x 10mg': 5, '2x 10mg': 12, '10.0 mg': 109, '5 mg at night': 10, '5mg at night': 1, '5mg': 3, '2': 34, '3': 2, '1 ': 17, '5.0 mg': 21, '10 ': 1, '1x 5mg': 1, '3 x 10mg': 11, '10mg': 12, '15 mg': 30, '1 x 10mg': 8, '2 x 5.0 mg': 166, '1 × 10mg': 1, '2 x 40mg': 9, '10 mg': 1}"
13990,treatment,hydroxychloroquine,"{'200 mg 2 x day': 1, '1 tab': 6, '2 x 200.0 mg': 47, '1 x 200 mg': 8, '1X 200MG 2X Day': 42, '200mg': 50}"
13991,treatment,benadryl,{'2 pills': 1}
13992,treatment,librax,{'1 pill 2x': 18}
13993,treatment,librax,{'1 pill 2x': 1}
13994,treatment,humira,"{'2 x 40.0 mg': 11, '1 pen 40 mg': 182, '1 pen': 9, '4 x 40mg': 2, '40.0 Mg': 2, '1 injection': 2, '40.0 mg': 12, '80mg Q2WKS': 9}"
13995,treatment,imuran,"{'3 tablets/day': 2, '100mg': 2, '3 x 50 mg': 13, '100MG': 2, '200 mg': 1, '125 mg': 106, '50.0 mg': 21, '50 mg': 1, '150 mg': 23, '75mg': 1, '3 QD': 1}"
13996,treatment,ibuprofen,"{'1 x 400 mg': 3, '500mg': 2, '1 pill x2': 17, '1 × 800mg': 4, '800mg 2x': 1, '1': 3, '4 x 200mg': 3, '2400 mg': 15, '1600 mg': 4, '1600': 1, '1 x 800mg': 1, '3x 400mg': 1, '1x400mg': 1}"
13997,treatment,caffeine,"{'190 mg': 1, '3 Monster': 2, '1 cup of tea': 3, '100.0 mg': 1, '3 cups': 1}"
13998,treatment,levothyroxine,"{'112 mcg': 1, '25.0 mcg': 2, '50.0 mcg': 2, '1 x 100mcg': 2, '100mg': 1, '5mg': 6, '1 x 50mcg': 1, '.025 mg x 1': 54}"
13999,treatment,exercise--walking,"{'10 min': 1, 'shopping': 12, '30.0 mins': 4, '3km': 1, '2.5 miles': 1, '3.5 miles': 1, '1 mile': 1, '4 miles': 4}"
14000,treatment,acetominophen,"{'1000 mg': 5, '500 mg': 6, '400 mg': 3}"
14001,treatment,buspirone,{'1 x 5 mg': 1}
14002,treatment,folic acid,{'1 mg': 3}
14003,treatment,topiramate,{'2 tab': 3}
14004,treatment,cocodamol,{'1 x 30/500': 3}
14005,treatment,amytriptaline,{'25 mg': 3}
14006,treatment,meloxicam,{'15 mg': 1}
14007,treatment,wellbutrin xl,{'150 mg': 1}
14008,treatment,amlodipine,"{'2.5 mg': 1, '10mg': 1, '10 mg': 1}"
14009,treatment,meloxicam,"{'15 mg': 1, '15.0 mg': 2, '7.5mg': 3, '1 x 7.5 mg': 1}"
14010,treatment,cbd oil,"{'1 dose': 1, '3 drops': 11, '.25ml = 31.5 mg TID': 7, '2 drops': 1, '.75ml': 3, '6 drops': 4}"
14011,treatment,gabapentin,"{'2 x 100mg': 1, '200.0 mg': 1, '1 100mg x 3': 1}"
14012,treatment,zoloft,"{'125 mg.': 1, '1 x 100mg': 1}"
14013,treatment,gabapentin,"{'1 x 100mg': 1, '2 x 100mg': 21, '4 x 100': 7, '3x300mg 3x daily': 1, '2 x 300mg': 3, '3 x 300mg': 4, '2 x 300 mg': 1, '300mg 3 x a day ': 1}"
14014,treatment,zoloft,"{'125 mg.': 20, '1 x 50mg; 1 x 25mg': 2, '25 mg': 1, '1/2 pill': 4, '3/4': 2, '1 pill ': 2, '150mg': 1, '100mg': 3}"
14015,treatment,effexor,{'150': 1}
14016,treatment,effexor,"{'150': 3, '225mg': 16, '150.0 mg': 3, '3×75mg': 1, '225 mg': 2}"
14017,treatment,lithium,"{'150 mg': 1, '1,050 MG': 3}"
14018,treatment,trazodone,"{'1 x 50.0 mg': 3, '25 mg': 1}"
14019,treatment,effexor,"{'225mg': 7, '75 mg': 2, '300mg': 4, '375mg': 1}"
