~id, ~label, dosage:String
severe acute respiratory syndrome (sars),Condition,
hypersomnia,Condition,
hypoparathyroidism,Condition,
intestinal obstruction,Condition,
lower right abdomnial pin,Condition,
undiagnosed stomach illness,Condition,
fibrocystic breasts,Condition,
chronic idiopathic urticaria ,Condition,
migr,Condition,
feet,Condition,
postnasal drip,Condition,
difficulty swallowing,Condition,
acid backup,Condition,
sinus congestion,Condition,
eye spot in eyelid,Condition,
nose bleeds,Condition,
vision problems,Condition,
temporomandibular joint disorder,Condition,
milk protien ,Condition,
cervical spondylosis,Condition,
pancreatitis,Condition,
lipedema,Condition,
fatique,Condition,
backache,Condition,
herniated disc,Condition,
dizzyness,Condition,
eosinophilic gastroenteritis,Condition,
axial spa,Condition,
bacterial overgrowth,Condition,
amps,Condition,
am left face numbness feeling and left eye,Condition,
fibromyalgia flair up,Condition,
middle back spasams,Condition,
dyautonomia,Condition,
collarbone pain,Condition,
pain under left arm ,Condition,
hip impingement,Condition,
bulging disc,Condition,
osteochondritis disseans,Condition,
atypical facial pain,Condition,
sleep (previous night),Condition,
intracranial hypertension,Condition,
chronic lyme disease,Condition,
hiatal hernia,Condition,
other,Condition,
nightmares,Condition,
lam,Condition,
autonomic dysfunction,Condition,
trouble swallowing ,Condition,
behcet sindrome,Condition,
pelvic floor dysfunction,Condition,
periodic limb movement disorder,Condition,
ibs d ,Condition,
ehler-danlos syndrome,Condition,
chronic mid back pain,Condition,
motor tics,Condition,
incontinence ,Condition,
bags under eyes,Condition,
mouth pain,Condition,
lesions,Condition,
adhd-inattentive type,Condition,
generalized headache,Condition,
keratosis pilaris,Condition,
so ,Condition,
headache left,Condition,
hemiplegic migraine,Condition,
kidney infection,Condition,
fowlers ,Condition,
mevalonate kinase deficiency,Condition,
eye pressure,Condition,
head pressure ,Condition,
loss of balance,Condition,
left ankle pain,Condition,
malabsorption,Condition,
weight,Condition,
aching,Condition,
bowel issues,Condition,
skin picking,Condition,
palpitations,Condition,
candida,Condition,
flu like symptoms,Condition,
hip fracture,Condition,
dislocation,Condition,
mals,Condition,
ehlers danlos syndrome 3,Condition,
fms,Condition,
electrolyte imbalance,Condition,
gastroenteritis,Condition,
sickness,Condition,
mind,Condition,
body,Condition,
chest tightness,Condition,
right leg pain,Condition,
left arm tremor ,Condition,
intercranial idopathic hypertension,Condition,
trouble falling asleep,Condition,
spotting,Condition,
dermatillomania,Condition,
intestinal dysmotility,Condition,
nerve tingling,Condition,
low fodmaps issues,Condition,
esophageal spasms,Condition,
face,Condition,
back,Condition,
heart arrhythmias,Condition,
cronic fatigue,Condition,
deprimerad,Condition,
nail fungus,Condition,
low immune system,Condition,
inflammatory autoimmune disease ,Condition,
feverish,Condition,
cold sores,Condition,
cold/flu,Condition,
bloated,Condition,
steps,Condition,
ptsd episodes,Condition,
tremor,Condition,
postpartum depression,Condition,
trigeminal autonomic cephalalgia,Condition,
deep vein thrombosis,Condition,
swelling - knees,Condition,
hydrocephalus,Condition,
moody,Condition,
right foot pain,Condition,
uterine cramping,Condition,
runny nose,Condition,
lung pain,Condition,
back muscle,Condition,
m.e.,Condition,
"lateral epicondylitis, right",Condition,
muscles pain,Condition,
right side neck pain,Condition,
shoulder blade pain,Condition,
sleep terrors (night terrors),Condition,
chest congestion,Condition,
systemic scleroderma,Condition,
peptic ulcer,Condition,
spondyloarthropathy,Condition,
multiple chemical sensitivities,Condition,
sinus pressure,Condition,
butt pain,Condition,
nutcracker syndrome,Condition,
burning,Condition,
depressed mood,Condition,
addison's disease,Condition,
anti nmda receptor encephalitis,Condition,
bradycardia,Condition,
groin pain,Condition,
ibd,Condition,
postural othostatic tachycardia syndrome,Condition,
fibromy,Condition,
nephrocalcinosis,Condition,
sleep quality,Condition,
sjögren's syndrome,Condition,
sleep disturbance,Condition,
ehlers danlos syndrome: type 3,Condition,
orthostatic intolerance,Condition,
pseudo obstruction,Condition,
psychosis,Condition,
hyperparathyroidism,Condition,
bipolar 2 depression,Condition,
bipolar 2 hypomania,Condition,
morning joint stiffness,Condition,
morning muscle pain & stiffness,Condition,
mixed episode symptoms ,Condition,
forgetfulness,Condition,
undiagnosed pain issues,Condition,
undiagnosed stomach issues,Condition,
cervical herniated disc,Condition,
migraine associated vertigo,Condition,
knee pain left,Condition,
"fibromyalgia, chronic fatigue syndrome, ibs, anxiety, ptsd",Condition,
stiffness,Condition,
diabetic gastroparesis,Condition,
aortic stenosis,Condition,
legs swelling,Condition,
hormone imbalance,Condition,
asthma attack,Condition,
left elbow pain,Condition,
esophageal thrush,Condition,
eustachian tube dysfunction,Condition,
arthralgia,Condition,
indeterminate colitis,Condition,
colectomy,Condition,
eye twitching,Condition,
dysthymia,Condition,
hashimoto ,Condition,
spasms,Condition,
dysphagia,Condition,
hormone inbalance,Condition,
lymphedema,Condition,
medium,Condition,
si joint dysfunction,Condition,
hearing loss,Condition,
panic,Condition,
colitis,Condition,
nonallergic rhinitis,Condition,
lower stomach pain,Condition,
post orgasm cramps,Condition,
angiodema and urticaria,Condition,
functional dyspepsia,Condition,
short bowel syndrome,Condition,
ache  ,Condition,
migrains,Condition,
sensitivity to cold,Condition,
jaundice,Condition,
li-fraumeni syndrome ,Condition,
ehlers,Condition,
mouth cancer,Condition,
peanut allergy,Condition,
very,Condition,
wrist pain right,Condition,
lethargy,Condition,
itchy face,Condition,
erythromelalgia,Condition,
scalloped tongue,Condition,
shortness of breathe,Condition,
tract,Condition,
general inflammation,Condition,
eye ache,Condition,
cci,Condition,
head pressure at night,Condition,
crohn,Condition,
tetralogy of fallot,Condition,
flatulence,Condition,
vaginal pain,Condition,
self-injury/cutting,Condition,
bruising,Condition,
pulmonary hypertension,Condition,
tar syndrome,Condition,
genital warts,Condition,
vulvar vestibulitis,Condition,
neck ache,Condition,
concentration,Condition,
bulimia nervosa,Condition,
epigastric pain,Condition,
how much did i eat 24h before working out ,Condition,
nonulcer stomach pain,Condition,
me cfs,Condition,
glossopharyngeal neuralgia ,Condition,
patellofemoral arthritis,Condition,
weight loss,Condition,
muscle weakness in right arm,Condition,
left hand ring finger not flexable,Condition,
healing of surgical wounds,Condition,
planned weight loss,Condition,
heel pain at night,Condition,
bone spur,Condition,
cushings disease,Condition,
pleurisy,Condition,
sick sinus syndrome,Condition,
fibromyalgia - day,Condition,
fibromyalgia - morning,Condition,
hip labral tear,Condition,
hip bursitis,Condition,
night time urination,Condition,
stomacache,Condition,
tosse,Condition,
systematic lupus,Condition,
cracked rib,Condition,
idiopathic thrombocytopenic purpura (itp),Condition,
racing thoughts,Condition,
vocal tics,Condition,
urinary discomfort,Condition,
stress incontinence,Condition,
random numb tingling in arms,Condition,
rib pain,Condition,
benign paroxysmal positional vertigo (bppv),Condition,
excema,Condition,
chondromalacia patella,Condition,
cistitis,Condition,
memory problems,Condition,
sensory overload,Condition,
overall swollen feeling,Condition,
skin pain,Condition,
woke in pain,Condition,
cranky,Condition,
pelvic inflammatory disease (pid),Condition,
mild cognitive impairment (mci),Condition,
mctd,Condition,
burning skin,Condition,
acromegaly,Condition,
ehl,Condition,
outer knee pain,Condition,
morning cough,Condition,
cataplexy,Condition,
mysterious condition,Condition,
hip/back/leg pain,Condition,
sacroiliitis,Condition,
itchy arms,Condition,
unkonzentriert während arbeit,Condition,
bursitis,Condition,
gut dismotility,Condition,
seizure disorder,Condition,
lonely ,Condition,
head pains,Condition,
atrial fibrillation,Condition,
heart blip,Condition,
week of cycle,Condition,
bipolar type 1,Condition,
psychogenic non-epileptic seizure (pnes),Condition,
chronic inflammation,Condition,
osteochondromatosis,Condition,
backpain,Condition,
bad headache,Condition,
achiness,Condition,
anorgasmia,Condition,
achy joints ,Condition,
aquagenic urticaria,Condition,
occi,Condition,
widespread pain,Condition,
systemic yeast,Condition,
diarrhoea,Condition,
polycystic ovarian syndrome,Condition,
autoimmune autonomic neuropathy,Condition,
stiff,Condition,
neurogenic bladder,Condition,
autoimmune thyroiditis,Condition,
bruxism (teeth grinding),Condition,
small fiber peripheral neuropathy,Condition,
tachycardia while sleeping,Condition,
peripheral polyneuropathy,Condition,
anxiety/depression,Condition,
left foot pain,Condition,
adrenaline surge,Condition,
hyper pots,Condition,
breast tenderness,Condition,
executive dysfunction,Condition,
night mares,Condition,
stomach problem,Condition,
brain multitask,Condition,
disassociation,Condition,
hot ,Condition,
right side stomach pain,Condition,
dog allegy,Condition,
overall mood,Condition,
sharp pain left top head,Condition,
week burning muscle top front legs,Condition,
out of breath ,Condition,
vestibular neuritis,Condition,
ibs-d,Condition,
throbbing,Condition,
autoimmune hepatitis,Condition,
shaking,Condition,
arthrogryposis,Condition,
hereditary migraines,Condition,
chostochondritis ,Condition,
heavy legs,Condition,
dull fingertips,Condition,
glands up,Condition,
right arm nerve pain,Condition,
right jaw pain,Condition,
bipolar disorder - mania,Condition,
l knee pain,Condition,
brittle asthma,Condition,
bells palsy,Condition,
mva back n jaw i,Condition,
throat clearing,Condition,
thalassemia,Condition,
undifferentiated connective tissue disorder,Condition,
primary sclerosing cholangitis,Condition,
earwax blockage,Condition,
marcons,Condition,
difficulty falling asleep,Condition,
medullary sponge kidney,Condition,
leg swelling,Condition,
blocked nose,Condition,
mass cell activation syndrom,Condition,
agitation,Condition,
thoracic endometriosis,Condition,
hand numbness,Condition,
musculoskeletal pain,Condition,
binge eating,Condition,
fowler’s syndrome,Condition,
painful bladder syndrome,Condition,
unknown issue,Condition,
sweet craving,Condition,
fibro,Condition,
cervical myelopathy,Condition,
familial mediterranean fever,Condition,
sleeplessness,Condition,
geographic tongue,Condition,
hives and angioedema,Condition,
alcoholism,Condition,
ulcerated colitis,Condition,
hashimoto's,Condition,
carcinoid syndrome,Condition,
food allergy,Condition,
r shoulder/neck pain,Condition,
fibromyaglia,Condition,
pyroluria,Condition,
right rib pain,Condition,
postral orthostatic tachycardia syndrome,Condition,
rhumatoid arthritist,Condition,
teen depression,Condition,
aps,Condition,
itching skin,Condition,
subluxations,Condition,
occipital /,Condition,
depersonalisation,Condition,
add,Condition,
urinary urgency,Condition,
dissociative identity disorder,Condition,
hyperhidrosis (excessive sweating),Condition,
belly pain,Condition,
patellofemoral pain syndrome,Condition,
hungry,Condition,
cranky heart,Condition,
chronic recurrant multifocal osteomyelitis,Condition,
thumb nerve pain,Condition,
upper right abdominal pain,Condition,
twitching,Condition,
back/hip pain,Condition,
agoraphobia,Condition,
hemorróida,Condition,
thirst,Condition,
multiple hereditary exostoses,Condition,
pinched nerve,Condition,
enlarged liver,Condition,
left side pain,Condition,
pinching pain,Condition,
numb fingers,Condition,
motivation,Condition,
wernicke syndrome,Condition,
thrombophlebitis,Condition,
fertile window,Condition,
mast cell activation disorder,Condition,
low blood sugar,Condition,
csf leak,Condition,
lack of motivation,Condition,
menieres disease,Condition,
wrist shocks,Condition,
ehler danlos,Condition,
uc,Condition,
bright lights,Condition,
bile acid malabsorption,Condition,
aspergers syndrome,Condition,
uterine fibroids,Condition,
low left back pain,Condition,
bladder pain,Condition,
opsoclonus myoclonus syndrome,Condition,
swollen eyes,Condition,
pain everywhere,Condition,
hypermobile shoulders,Condition,
endometrosis,Condition,
erectile dysfunction,Condition,
mental health issues,Condition,
thoracic spine pain,Condition,
perimenopause,Condition,
tonsil stones,Condition,
bowel movement,Condition,
mitochondrial disease,Condition,
eye senstivity,Condition,
hypopituitarism,Condition,
selective iga deficiency,Condition,
right arm pain,Condition,
neck fusion ,Condition,
conversion disorder,Condition,
depression (youper),Condition,
bunion left foot,Condition,
patellofemoral joint pain,Condition,
bunion (left foot),Condition,
bunion surgery healing left,Condition,
left facial numbness,Condition,
sleep apnea,Condition,
feeling good,Condition,
transverse mylitus,Condition,
present,Condition,
mastitis,Condition,
vulval pain,Condition,
chronic uti,Condition,
bad bowel moveme,Condition,
hypnopompic hallucinations,Condition,
fnd,Condition,
front of face pressure (not sinus),Condition,
head/brain pressure,Condition,
coordination/balance issues,Condition,
other unknown condition,Condition,
de quervain's tenosynovitis,Condition,
growing pains,Condition,
hepatitis c,Condition,
hypothyroid,Condition,
wheezing,Condition,
falls,Condition,
dry skin,Condition,
sensitive skin on back,Condition,
lack of focus,Condition,
cvid,Condition,
morning stiffness,Condition,
tummy pain,Condition,
facial twitch,Condition,
blood in urine (hematuria),Condition,
itch,Condition,
numbness feet,Condition,
humming in left ear started at 5pm,Condition,
left arm numb,Condition,
sjogrens disorder,Condition,
overworked,Condition,
d.u.b. ,Condition,
persistant posturo-perceptual dizziness,Condition,
oily skin,Condition,
s.p.d,Condition,
rectal bleeding,Condition,
